ObjectID	Lon	Lat	GPSTime	TrajNumber	poi1	time	state
29	29.7635609891	-95.4192570457	2010-05-18 05:47:13	1709	139097	11	6
29	29.7626946333	-95.4169284833	2010-05-18 05:47:43	1709	666501	11	8
29	29.7608661518	-95.4216885567	2010-05-18 05:48:22	1709	616534	11	6
29	29.7609546324	-95.4207846522	2010-05-18 05:49:51	1709	616579	11	4
29	29.7615367398	-95.4204332829	2010-05-18 05:50:10	1709	50102	11	8
29	29.7613509644	-95.4177759655	2010-05-18 05:50:44	1709	50092	11	8
29	29.7500035333	-95.3401951	2010-08-16 18:26:40	1710	771480	36	2
29	29.7712411354	-95.4213666916	2010-08-16 23:52:47	1710	120879	47	2
29	29.7615656333	-95.3924055333	2010-05-21 00:09:59	1711	40680	0	2
29	29.7615852167	-95.3931996333	2010-05-21 00:10:20	1711	1046548	0	2
29	29.7479829333	-95.3884549667	2010-05-21 02:16:41	1711	570020	4	6
29	29.7451749333	-95.3871314667	2010-05-21 02:17:01	1711	29129	4	8
29	29.7482265833	-95.3882569833	2010-05-21 02:17:37	1711	116839	4	7
29	29.7482384167	-95.3882193167	2010-05-21 02:18:03	1711	570017	4	6
29	29.7470169067	-95.3890762329	2010-05-21 02:18:23	1711	678192	4	6
29	29.7480499	-95.3893662667	2010-05-21 02:18:40	1711	1034582	4	7
29	29.7484334333	-95.3896628667	2010-05-21 02:18:59	1711	521791	4	8
29	29.7482586	-95.3898384833	2010-05-21 02:19:17	1711	526172	4	6
29	29.7481634833	-95.38637565	2010-05-21 02:19:43	1711	40783	4	1
29	29.7467665	-95.3899754833	2010-05-21 02:20:03	1711	63215	4	6
29	29.7483409333	-95.38997765	2010-05-21 02:20:22	1711	175916	4	4
29	29.7464842333	-95.3902730167	2010-05-21 02:20:49	1711	121003	4	6
29	29.7454513212	-95.3889041606	2010-05-21 02:21:08	1711	65431	4	7
29	29.74886232	-95.3902226	2010-05-21 02:21:28	1711	402802	4	7
29	29.7550961158	-95.3924685717	2010-05-21 02:21:48	1711	442553	4	8
29	29.7485069	-95.39051383	2010-05-21 02:22:07	1711	507627	4	6
29	29.7500035333	-95.3401951	2010-08-23 18:40:07	1712	771480	37	2
29	29.74131105	-95.3421624167	2010-08-23 18:40:16	1712	1157981	37	2
29	29.7569822416	-95.3424453735	2010-08-23 18:40:47	1712	218344	37	4
29	29.7613509644	-95.4177759655	2010-08-28 19:26:35	1713	50092	38	2
29	29.76124423	-95.41740095	2010-08-28 20:48:02	1713	1168129	41	2
29	29.7611362503	-95.4177832603	2010-08-28 20:49:01	1713	50087	41	6
29	29.761038165	-95.417652573	2010-08-28 20:49:28	1713	1536122	41	7
29	29.7613532156	-95.4174626617	2010-08-28 20:49:41	1713	485861	41	8
29	29.761005858	-95.4173702002	2010-08-28 20:50:16	1713	1199803	41	8
29	29.7607730143	-95.4181158543	2010-08-28 20:50:37	1713	50099	41	6
29	29.7608147	-95.417519433	2010-08-28 20:52:35	1713	2664718	41	7
29	29.7608147	-95.417519433	2010-08-28 20:57:55	1713	2665364	41	7
29	29.7608147	-95.417519433	2010-08-28 21:01:46	1713	2665857	42	8
29	29.7852745242	-95.3289592266	2010-05-21 20:21:54	1714	879121	40	2
29	29.789827736	-95.3319203854	2010-05-21 20:22:08	1714	940853	40	2
29	29.7913826709	-95.3328323364	2010-05-21 20:22:27	1714	940812	40	5
29	29.7637969	-95.3310211833	2010-05-21 22:09:08	1714	717523	44	6
29	29.7711573202	-95.3483998775	2010-05-21 22:13:37	1714	67027	44	7
29	29.7706237167	-95.3496350833	2010-05-21 22:14:00	1714	1038921	44	6
29	29.7682144334	-95.3573262691	2010-05-21 22:14:46	1714	677188	44	2
29	29.7614042191	-95.4200716411	2010-05-21 22:29:03	1714	416876	44	5
29	29.76122766	-95.41708987	2010-05-21 22:30:03	1714	669179	45	7
29	29.7626946333	-95.4169284833	2010-05-21 22:30:40	1714	666501	45	8
29	29.7635609891	-95.4192570457	2010-05-21 22:31:59	1714	139097	45	7
29	29.7706237167	-95.3496350833	2010-09-16 22:13:57	1715	1038921	44	2
29	29.768705967	-95.351278683	2010-09-16 22:14:13	1715	3111634	44	2
29	29.76827375	-95.35291805	2010-09-16 22:14:37	1715	262937	44	8
29	29.7691492699	-95.358320592	2010-09-16 22:15:40	1715	780113	44	7
29	29.7655694867	-95.3606843948	2010-09-16 22:15:40	1715	162080	44	6
29	29.7680806167	-95.3808921	2010-09-16 22:19:42	1715	980688	44	7
29	29.768021187	-95.3806775808	2010-09-16 22:19:58	1715	24799	44	6
29	29.7689834833	-95.3878474167	2010-09-16 22:20:38	1715	129469	44	1
29	29.7656067399	-95.3769600391	2010-09-16 22:21:33	1715	151118	44	6
29	29.7668360896	-95.3367805481	2010-05-25 22:01:20	1716	940704	44	2
29	29.7711573202	-95.3483998775	2010-05-25 22:04:54	1716	67027	44	2
29	29.7706237167	-95.3496350833	2010-05-25 22:05:22	1716	1038921	44	6
29	29.7682144334	-95.3573262691	2010-05-25 22:06:19	1716	677188	44	2
29	29.7696952006	-95.3651154041	2010-05-25 22:07:01	1716	1020457	44	7
29	29.7504211	-95.3707481333	2010-05-25 22:15:02	1716	28879	44	3
29	29.7108760944	-95.3990185261	2010-05-25 22:36:12	1716	156912	45	8
29	29.7037046668	-95.4073014261	2010-05-25 22:52:22	1716	69284	45	8
29	29.7061658663	-95.4124439205	2010-05-25 22:55:48	1716	75184	45	7
29	29.7059046071	-95.4124000669	2010-05-25 22:56:08	1716	82797	45	6
29	29.706509	-95.4134859167	2010-05-25 22:56:23	1716	252400	45	7
29	29.7064845	-95.41539935	2010-05-25 22:56:44	1716	705417	45	6
29	29.7065382874	-95.4179468751	2010-05-25 22:57:27	1716	354747	45	7
29	29.7056197167	-95.42754115	2010-05-25 22:59:58	1716	252485	45	6
29	29.7060299024	-95.4267421532	2010-05-25 23:00:20	1716	704382	46	7
29	29.7648843667	-95.4312859333	2010-07-31 15:07:45	1717	710252	30	2
29	29.771694617	-95.423760283	2010-07-31 15:24:00	1717	1534078	30	2
29	29.7765288167	-95.3819152167	2010-07-31 17:50:43	1717	840069	35	8
29	29.7762104806	-95.3827863233	2010-07-31 17:51:16	1717	74237	35	6
29	29.7547747723	-95.3661561012	2010-10-12 13:05:28	1718	1077782	26	2
29	29.754138033	-95.373780917	2010-10-12 13:16:35	1718	2563543	26	2
29	29.7525579398	-95.3722393513	2010-10-12 13:17:47	1718	681915	26	7
29	29.76218795	-95.368597733	2010-10-12 13:18:27	1718	2656518	26	8
29	29.7761674793	-95.327693224	2010-10-12 14:56:39	1718	4592167	29	8
29	29.761523	-95.41625975	2010-07-18 03:51:59	1719	1392718	7	2
29	29.762504367	-95.411869983	2010-07-18 03:52:30	1719	1446427	7	2
29	29.7624081	-95.4116626	2010-07-18 03:52:55	1719	1446426	7	5
29	29.76847505	-95.3829391	2010-07-18 05:52:05	1719	1360801	11	8
29	29.7688183005	-95.3829401237	2010-07-18 05:52:43	1719	102430	11	7
29	29.7707009922	-95.4196715355	2010-08-23 06:12:48	1720	153058	12	2
29	29.76572485	-95.4100631167	2010-08-23 06:13:02	1720	325758	12	2
29	29.7557919	-95.41279488	2010-08-23 06:13:19	1720	143496	12	3
29	29.7707074021	-95.4177734435	2010-08-23 06:13:55	1720	195724	12	7
29	29.7704309195	-95.4176330566	2010-08-23 06:14:08	1720	59894	12	3
29	29.76273524	-95.42726927	2010-08-23 06:14:37	1720	23984	12	0
29	29.7631567	-95.4131178833	2010-08-23 06:14:52	1720	689341	12	1
29	29.7572282	-95.4168398167	2010-08-23 06:15:24	1720	810933	12	3
29	29.7615919833	-95.4160928833	2010-08-23 06:16:02	1720	893418	12	4
29	29.7626946333	-95.4169284833	2010-08-23 06:16:13	1720	666501	12	7
29	29.7599511333	-95.4196517167	2010-08-23 06:16:31	1720	847878	12	6
29	29.76122766	-95.41708987	2010-08-23 06:16:51	1720	669179	12	7
29	29.76124423	-95.41740095	2010-08-23 06:17:21	1720	1168129	12	4
29	29.7611362503	-95.4177832603	2010-08-23 06:17:39	1720	50087	12	6
29	29.7635609891	-95.4192570457	2010-08-23 06:17:59	1720	139097	12	7
29	29.7611314058	-95.4190653563	2010-08-23 06:18:34	1720	1462245	12	6
29	29.7615367398	-95.4204332829	2010-08-23 06:20:14	1720	50102	12	7
29	29.7613509644	-95.4177759655	2010-08-23 06:20:26	1720	50092	12	0
29	29.7609546324	-95.4207846522	2010-08-23 06:20:39	1720	616579	12	6
29	29.761492333	-95.41747915	2010-08-23 06:20:59	1720	1192543	12	7
29	29.8002648897	-95.3342163563	2010-10-19 20:16:58	1721	5809364	40	2
29	29.7761674793	-95.327693224	2010-10-19 20:21:36	1721	4592167	40	2
29	29.78306758	-95.32992255	2010-10-19 20:24:23	1721	5809748	40	7
29	29.7525024771	-95.4042342316	2010-10-19 22:20:54	1721	280237	44	6
29	29.7528329333	-95.4033319333	2010-10-19 22:21:12	1721	537754	44	7
29	29.7539178513	-95.40543437	2010-10-19 22:21:24	1721	318972	44	1
29	29.7531276031	-95.4069285431	2010-10-19 22:21:46	1721	35928	44	3
29	29.7524692	-95.4071187	2010-10-19 22:23:02	1721	506122	44	8
29	29.7530446167	-95.4072364667	2010-10-19 22:23:15	1721	521814	44	7
29	29.750641967	-95.405206633	2010-10-19 22:23:28	1721	1422177	44	0
29	29.7533819333	-95.4074469333	2010-10-19 22:23:39	1721	68256	44	7
29	29.7530692667	-95.4078010167	2010-10-19 22:24:09	1721	521785	44	3
29	29.7535453833	-95.407965	2010-10-19 22:25:16	1721	521875	44	7
29	29.7525176966	-95.4082947295	2010-10-19 22:25:45	1721	390863	44	6
29	29.7540508167	-95.4010244833	2010-10-19 22:26:36	1721	68236	44	1
29	29.752498395	-95.400455514	2010-10-19 22:26:59	1721	5739727	44	5
29	29.7529112522	-95.4089425247	2010-10-19 22:27:43	1721	399503	44	1
29	29.7608147	-95.417519433	2010-10-19 22:53:43	1721	2665857	45	5
29	29.765434	-95.412127	2010-10-19 22:54:36	1721	5058654	45	0
29	29.765408733	-95.416370783	2010-10-19 22:54:48	1721	3315634	45	0
29	29.7618387167	-95.42004205	2010-10-19 22:55:03	1721	702368	45	5
29	29.7626946333	-95.4169284833	2010-10-19 22:55:25	1721	666501	45	4
29	29.787535	-95.387119	2010-10-18 00:38:56	1722	1984869	1	2
29	29.7817644333	-95.3877411667	2010-10-18 00:39:35	1722	229260	1	2
29	29.7891443667	-95.3888804833	2010-10-18 00:40:08	1722	547355	1	7
29	29.7762104806	-95.3827863233	2010-10-18 00:44:46	1722	74237	1	6
29	29.773192	-95.376139	2010-10-18 00:45:07	1722	1269947	1	2
29	29.7816541833	-95.3881773167	2010-10-18 00:45:28	1722	171519	1	1
29	29.770951067	-95.419987133	2010-08-29 00:14:17	1723	1501512	0	2
29	29.771026941	-95.4187917709	2010-08-29 00:14:36	1723	315505	0	2
29	29.76531022	-95.40924024	2010-08-29 00:14:48	1723	414456	0	2
29	29.7712090333	-95.4225312833	2010-08-29 00:14:58	1723	226370	0	1
29	29.7704309195	-95.4176330566	2010-08-29 00:15:15	1723	59894	0	3
29	29.7535277833	-95.4177223167	2010-08-29 00:15:32	1723	325242	0	3
29	29.75562566	-95.41338461	2010-08-29 00:15:44	1723	310066	0	1
29	29.76273524	-95.42726927	2010-08-29 00:15:56	1723	23984	0	1
29	29.7599511333	-95.4196517167	2010-08-29 00:16:23	1723	847878	0	3
29	29.7611362503	-95.4177832603	2010-08-29 00:16:33	1723	50087	0	5
29	29.7651349167	-95.4522691	2010-05-30 01:25:01	1724	214301	2	2
29	29.77069234	-95.41059017	2010-05-30 02:04:36	1724	1194879	4	2
29	29.73826849	-95.41630947	2010-10-15 18:33:07	1725	566091	37	2
29	29.7389671266	-95.4162275791	2010-10-15 18:33:44	1725	232173	37	2
29	29.736758476	-95.41820534	2010-10-15 18:35:01	1725	5238548	37	6
29	29.7536271833	-95.4060442833	2010-10-15 19:34:14	1725	206222	39	7
29	29.7522642833	-95.3541096667	2010-10-15 23:02:47	1725	525638	46	8
29	29.760464	-95.354322	2010-10-15 23:14:21	1725	3990154	46	7
29	29.752538	-95.363336	2010-10-15 23:14:48	1725	4185699	46	0
29	29.7536989627	-95.3634953499	2010-10-15 23:15:16	1725	416717	46	4
29	29.7469173	-95.36143583	2010-10-15 23:16:15	1725	4845866	46	6
29	29.7544326782	-95.5006561279	2010-08-20 00:34:11	1726	318124	1	2
29	29.7548447705	-95.5002490147	2010-08-20 00:34:29	1726	47645	1	2
29	29.753023665	-95.5006635189	2010-08-20 00:34:48	1726	53981	1	6
29	29.75509572	-95.5006119	2010-08-20 00:35:57	1726	1351690	1	7
29	29.7446439572	-95.5009847823	2010-08-20 00:37:10	1726	76556	1	6
29	29.7389787833	-95.5014815833	2010-08-20 00:38:08	1726	884254	1	8
29	29.7377148451	-95.5076897416	2010-08-20 00:39:04	1726	276790	1	0
29	29.73629182	-95.52237689	2010-08-20 00:40:50	1726	205562	1	8
29	29.7376663833	-95.5282453167	2010-08-20 00:41:38	1726	78157	1	7
29	29.7376663833	-95.5282453167	2010-08-20 00:41:55	1726	78157	1	5
29	29.7376675658	-95.527638495	2010-08-20 00:42:46	1726	1127468	1	6
29	29.7364609333	-95.5344256167	2010-08-20 00:50:01	1726	310459	1	6
29	29.73854845	-95.49998927	2010-08-20 02:32:35	1726	434010	5	7
29	29.7373873333	-95.4999193667	2010-08-20 02:32:49	1726	710046	5	6
29	29.7389509667	-95.4920905833	2010-08-20 02:33:16	1726	310591	5	1
29	29.73751604	-95.49032592	2010-08-20 02:33:40	1726	1504479	5	5
29	29.73966085	-95.46714353	2010-08-20 02:37:11	1726	725003	5	8
29	29.74044376	-95.46691167	2010-08-20 02:37:32	1726	1232153	5	5
29	29.73906713	-95.46699345	2010-08-20 02:38:38	1726	1060461	5	6
29	29.73970055	-95.4656767833	2010-08-20 02:39:18	1726	13842	5	7
29	29.7392099318	-95.4650825432	2010-08-20 02:39:39	1726	106555	5	8
29	29.7392718693	-95.4650083736	2010-08-20 02:40:02	1726	1050264	5	8
29	29.741742	-95.45755055	2010-08-20 02:41:19	1726	578781	5	2
29	29.7557336833	-95.3920265	2010-06-01 00:33:06	1727	825371	1	2
29	29.7562485385	-95.391494081	2010-06-01 00:33:24	1727	58625	1	2
29	29.756168	-95.393485	2010-06-01 00:33:39	1727	1053897	1	0
29	29.7643200833	-95.4007021333	2010-06-01 00:34:03	1727	655425	1	1
29	29.7631436	-95.4014324333	2010-06-01 00:34:46	1727	701514	1	3
29	29.7643920167	-95.3987364333	2010-06-01 00:35:38	1727	776876	1	7
29	29.7699373365	-95.4092645645	2010-06-01 01:44:54	1727	152992	3	7
29	29.7703612377	-95.4101769321	2010-06-01 01:45:41	1727	152969	3	8
29	29.77070081	-95.41058981	2010-06-01 01:46:07	1727	1088039	3	8
29	29.7709315989	-95.4088659592	2010-06-01 01:46:36	1727	53048	3	6
29	29.77054655	-95.40242868	2010-06-01 01:47:34	1727	950032	3	8
29	29.7699187107	-95.3983050585	2010-06-01 01:47:55	1727	815036	3	8
29	29.7693180261	-95.3983801603	2010-06-01 01:48:15	1727	968813	3	3
29	29.7703219	-95.4033916833	2010-06-01 01:48:35	1727	1001869	3	1
29	29.769192301	-95.3976237774	2010-06-01 01:49:02	1727	1176165	3	6
29	29.7704122	-95.40386095	2010-06-01 01:49:20	1727	706445	3	1
29	29.7676597071	-95.391961758	2010-06-01 01:49:59	1727	520684	3	6
29	29.76765815	-95.3918692833	2010-06-01 01:50:17	1727	1093961	3	5
29	29.7718930284	-95.379846096	2010-06-01 01:50:58	1727	151182	3	2
29	29.7748413086	-95.3830795288	2010-06-01 01:51:18	1727	662621	3	4
29	29.77423342	-95.3811922689	2010-06-01 01:51:42	1727	74254	3	6
29	29.7758421333	-95.3818504167	2010-06-01 01:52:03	1727	925294	3	7
29	29.7747799325	-95.3832471371	2010-06-01 01:52:26	1727	229365	3	6
29	29.7762104806	-95.3827863233	2010-06-01 01:53:00	1727	74237	3	7
29	29.7592254373	-95.3657037909	2010-06-04 13:27:18	1728	338694	26	2
29	29.7599029794	-95.365899734	2010-06-04 13:27:32	1728	1039218	26	2
29	29.75713634	-95.36757606	2010-06-04 13:27:46	1728	232526	26	0
29	29.758184191	-95.365101498	2010-06-04 13:28:04	1728	1212624	26	7
29	29.7568797863	-95.3656733036	2010-06-04 13:28:16	1728	1068402	26	6
29	29.7554267725	-95.3669607639	2010-06-04 13:28:28	1728	475980	26	8
29	29.7570346656	-95.3688784713	2010-06-04 13:28:50	1728	99267	26	7
29	29.7572658	-95.36764854	2010-06-04 13:29:15	1728	304097	26	6
29	29.7565537914	-95.3676259518	2010-06-04 13:29:43	1728	1018809	26	6
29	29.7535545891	-95.3724861145	2010-06-04 13:29:54	1728	929066	26	0
29	29.7551843667	-95.3664785333	2010-06-04 13:30:06	1728	1175759	27	7
29	29.756650347	-95.369800776	2010-06-04 13:30:18	1728	1214281	27	4
29	29.75205355	-95.37365305	2010-06-04 13:30:34	1728	298613	27	6
29	29.7510397	-95.3753149	2010-06-04 13:30:54	1728	1141112	27	5
29	29.7495097152	-95.375046283	2010-06-04 13:31:12	1728	496680	27	7
29	29.7520559013	-95.374278579	2010-06-04 13:31:25	1728	1067516	27	7
29	29.7490615845	-95.3752670288	2010-06-04 13:32:57	1728	166454	27	6
29	29.7877106	-95.34022825	2010-06-28 16:22:27	1729	1247039	32	2
29	29.789827736	-95.3319203854	2010-06-28 16:22:43	1729	940853	32	2
29	29.7877106	-95.34022825	2010-06-28 16:23:11	1729	924790	32	3
29	29.789827736	-95.3319203854	2010-10-08 16:26:30	1730	940853	32	2
29	29.7761674793	-95.327693224	2010-10-08 16:26:53	1730	4592167	32	2
29	29.7744841833	-95.4000295167	2010-09-27 02:10:59	1731	393821	4	2
29	29.7710755	-95.402058933	2010-09-27 02:11:18	1731	1427033	4	2
29	29.7720001248	-95.397028327	2010-09-27 02:11:35	1731	1278640	4	1
29	29.7712090333	-95.4225312833	2010-06-04 23:35:07	1732	226370	47	2
29	29.7343161118	-95.4256609082	2010-06-04 23:35:20	1732	101233	47	2
29	29.7715003667	-95.4238213833	2010-06-04 23:35:31	1732	142196	47	7
29	29.7712411354	-95.4213666916	2010-06-04 23:36:30	1732	120879	47	3
29	29.7608382106	-95.4615783691	2010-09-10 01:05:26	1733	1167310	2	2
29	29.761362538	-95.460801441	2010-09-10 01:05:50	1733	2351768	2	2
29	29.7639113612	-95.4626776808	2010-09-10 01:06:17	1733	730063	2	7
29	29.75474085	-95.4999186	2010-09-10 01:09:49	1733	2159065	2	0
29	29.755118441	-95.4995003143	2010-09-10 01:10:16	1733	64993	2	4
29	29.7548447705	-95.5002490147	2010-09-10 01:10:45	1733	47645	2	6
29	29.74473155	-95.5006317333	2010-09-10 01:11:14	1733	1115983	2	7
29	29.745024683	-95.500755717	2010-09-10 01:11:25	1733	3204858	2	7
29	29.7376746533	-95.5000216743	2010-09-10 01:12:34	1733	1063853	2	6
29	29.73768061	-95.50090104	2010-09-10 01:12:46	1733	1000019	2	7
29	29.7376213833	-95.5002556333	2010-09-10 01:13:09	1733	771175	2	6
29	29.7381193864	-95.5030560493	2010-09-10 01:13:34	1733	45414	2	7
29	29.73746716	-95.50702679	2010-09-10 01:14:07	1733	292339	2	6
29	29.73673925	-95.5064404667	2010-09-10 01:14:21	1733	918347	2	7
29	29.7370511667	-95.5044188	2010-09-10 01:14:41	1733	56704	2	8
29	29.7378678576	-95.5044078827	2010-09-10 01:15:02	1733	45461	2	4
29	29.73789735	-95.5104641167	2010-09-10 01:15:19	1733	310531	2	1
29	29.73872405	-95.51611739	2010-09-10 01:15:50	1733	247913	2	5
29	29.736442568	-95.5324935934	2010-09-10 02:47:26	1733	362156	5	3
29	29.7364609333	-95.5344256167	2010-09-10 02:47:40	1733	310459	5	1
29	29.7376663833	-95.5282453167	2010-09-10 02:47:55	1733	78157	5	0
29	29.7373181348	-95.5179568486	2010-09-10 02:48:26	1733	208908	5	8
29	29.736713073	-95.5208318033	2010-09-10 02:48:47	1733	1087613	5	3
29	29.7375883806	-95.5207800865	2010-09-10 02:48:59	1733	64954	5	4
29	29.7371877954	-95.5209195614	2010-09-10 02:49:11	1733	64955	5	6
29	29.7374957639	-95.5139843994	2010-09-10 02:49:51	1733	292096	5	1
29	29.761018767	-95.41708895	2010-09-10 04:36:45	1733	3347698	9	5
29	29.765408733	-95.416370783	2010-09-10 04:37:13	1733	3315634	9	8
29	29.7613509644	-95.4177759655	2010-09-10 04:59:01	1733	50092	9	6
29	29.7615997	-95.4205048	2010-09-10 04:59:37	1733	2191679	9	7
29	29.769005722	-95.414862131	2010-09-10 05:02:07	1733	2963187	10	6
29	29.769022858	-95.414634922	2010-09-10 05:02:53	1733	2741025	10	8
29	29.7631567	-95.4131178833	2010-09-10 05:03:16	1733	689341	10	8
29	29.762504367	-95.411869983	2010-09-10 05:03:32	1733	1446427	10	8
29	29.7624081	-95.4116626	2010-09-10 05:03:42	1733	1446426	10	8
29	29.761523	-95.41625975	2010-09-10 05:04:25	1733	1392718	10	6
29	29.76122766	-95.41708987	2010-09-10 05:05:09	1733	669179	10	8
29	29.7674667835	-95.3541827202	2010-05-26 22:40:53	1734	900807	45	2
29	29.7711573202	-95.3483998775	2010-05-26 22:41:29	1734	67027	45	2
29	29.7706237167	-95.3496350833	2010-05-26 22:42:16	1734	1038921	45	3
29	29.767930578	-95.3578648422	2010-05-26 22:43:46	1734	584829	45	8
29	29.7696952006	-95.3651154041	2010-05-26 22:44:29	1734	1020457	45	7
29	29.7618261167	-95.3741191	2010-05-26 22:45:13	1734	701966	45	6
29	29.7571713	-95.3746689	2010-05-26 22:45:58	1734	878986	45	5
29	29.7539913209	-95.3743974069	2010-05-26 22:46:23	1734	977507	45	7
29	29.7520388132	-95.3733449859	2010-05-26 22:47:09	1734	419827	45	8
29	29.76825405	-95.3542593	2010-05-26 22:47:39	1734	793958	45	2
29	29.7520559013	-95.374278579	2010-05-26 22:48:10	1734	1067516	45	6
29	29.7525579398	-95.3722393513	2010-05-26 22:48:41	1734	681915	45	4
29	29.7586640571	-95.3655544895	2010-05-26 23:04:15	1734	304163	46	8
29	29.7582339665	-95.3650812894	2010-05-26 23:04:42	1734	723088	46	8
29	29.7586098821	-95.365147235	2010-05-26 23:05:08	1734	1068822	46	7
29	29.7594618333	-95.3651655	2010-05-26 23:05:26	1734	923055	46	6
29	29.75969185	-95.3640383	2010-05-26 23:05:48	1734	304183	46	6
29	29.7601479087	-95.3635493986	2010-05-26 23:06:18	1734	730299	46	8
29	29.7612852698	-95.362637043	2010-05-26 23:06:46	1734	98930	46	8
29	29.761656	-95.363767	2010-05-26 23:07:08	1734	1131411	46	7
29	29.7619092867	-95.3629052639	2010-05-26 23:07:31	1734	219302	46	6
29	29.7632504442	-95.3657484055	2010-05-26 23:07:56	1734	52825	46	7
29	29.7638726333	-95.36747035	2010-05-26 23:08:42	1734	443735	46	8
29	29.761018767	-95.41708895	2010-09-17 19:07:43	1735	3347698	38	2
29	29.761005858	-95.4173702002	2010-09-17 19:08:57	1735	1199803	38	2
29	29.7613509644	-95.4177759655	2010-09-17 19:09:31	1735	50092	38	7
29	29.7877106	-95.34022825	2010-08-30 21:53:18	1736	924790	43	2
29	29.7712411354	-95.4213666916	2010-08-30 23:12:27	1736	120879	46	2
29	29.766159	-95.365643	2010-10-12 22:43:55	1737	1991299	45	2
29	29.76382213	-95.36809617	2010-10-12 22:44:48	1737	1594550	45	2
29	29.7606705628	-95.3702759743	2010-10-12 22:45:11	1737	5213111	45	8
29	29.756368	-95.370719983	2010-10-12 22:53:30	1737	2562202	45	5
29	29.7573237522	-95.3689778573	2010-10-12 22:59:14	1737	304061	45	7
29	29.75733268	-95.368137	2010-10-12 22:59:43	1737	1178451	45	8
29	29.76015425	-95.367828117	2010-10-12 23:00:13	1737	5225667	46	8
29	29.7563954507	-95.3668427467	2010-10-12 23:01:29	1737	1077654	46	6
29	29.76122766	-95.41708987	2010-10-12 23:36:20	1737	669179	47	7
29	29.761018767	-95.41708895	2010-10-12 23:37:01	1737	3347698	47	6
29	29.761492333	-95.41747915	2010-10-12 23:38:09	1737	1192543	47	7
29	29.7611362503	-95.4177832603	2010-10-12 23:38:53	1737	50087	47	6
29	29.77623492	-95.33775627	2010-05-20 13:03:56	1738	1067667	26	2
29	29.789827736	-95.3319203854	2010-05-20 15:33:51	1738	940853	31	2
29	29.7913826709	-95.3328323364	2010-05-20 15:34:05	1738	940812	31	7
29	29.7637969	-95.3310211833	2010-05-20 17:56:30	1738	717523	35	6
29	29.7622525692	-95.3616017103	2010-08-12 23:14:31	1739	461999	46	2
29	29.76122766	-95.41708987	2010-08-12 23:25:48	1739	669179	46	2
29	29.761523	-95.41625975	2010-08-12 23:27:14	1739	1392718	46	7
29	29.7673190564	-95.4097045491	2010-06-20 20:38:00	1740	1020646	41	2
29	29.7673552833	-95.4093683	2010-06-20 20:38:21	1740	175846	41	2
29	29.7635609891	-95.4192570457	2010-06-20 20:39:00	1740	139097	41	0
29	29.76124423	-95.41740095	2010-06-20 20:39:19	1740	1168129	41	4
29	29.7613509644	-95.4177759655	2010-06-20 20:39:32	1740	50092	41	7
29	29.760971686	-95.415902489	2010-06-29 03:47:19	1741	1349897	7	2
29	29.76622995	-95.409058133	2010-06-29 03:47:41	1741	1323739	7	2
29	29.7613509644	-95.4177759655	2010-06-29 03:48:05	1741	50092	7	6
29	29.802989146	-95.340992621	2010-10-14 21:07:15	1742	3891927	42	2
29	29.8125813786	-95.3304719925	2010-10-14 21:08:32	1742	940780	42	2
29	29.754776417	-95.335119067	2010-10-14 21:59:17	1742	5336516	43	3
29	29.7600744797	-95.3622937202	2010-10-14 22:06:11	1742	904473	44	7
29	29.769897844	-95.372140278	2010-10-14 22:07:46	1742	4698543	44	8
29	29.747237315	-95.370140155	2010-10-14 22:20:56	1742	1529780	44	3
29	29.738315617	-95.379124283	2010-10-14 22:26:06	1742	5495604	44	6
29	29.73807035	-95.380063767	2010-10-14 22:27:31	1742	5495654	44	8
29	29.7278648167	-95.3909411	2010-10-14 22:37:00	1742	47679	45	8
29	29.7307703167	-95.3862762667	2010-10-14 22:38:04	1742	897554	45	7
29	29.7218553833	-95.38637345	2010-10-14 22:39:03	1742	63022	45	6
29	29.7251881302	-95.3855538368	2010-10-14 22:39:23	1742	63013	45	7
29	29.72463045	-95.4166544	2010-10-14 22:45:16	1742	1261300	45	6
29	29.7615656333	-95.3924055333	2010-05-22 18:18:51	1743	40680	36	2
29	29.7663429868	-95.4003929698	2010-05-22 18:19:21	1743	184065	36	2
29	29.7665867833	-95.3979007167	2010-05-22 18:21:33	1743	919178	36	3
29	29.7626946333	-95.4169284833	2010-10-01 00:51:34	1744	666501	1	2
29	29.7608147	-95.417519433	2010-10-01 00:52:26	1744	2665857	1	2
29	29.761523	-95.41625975	2010-10-01 00:52:45	1744	1392718	1	7
29	29.7615919833	-95.4160928833	2010-10-01 00:53:22	1744	893418	1	8
29	29.765408733	-95.416370783	2010-10-01 00:53:47	1744	3315634	1	7
29	29.7535277833	-95.4177223167	2010-10-01 00:54:30	1744	325242	1	6
29	29.7631567	-95.4131178833	2010-10-01 00:54:51	1744	689341	1	1
29	29.7907925	-95.33169	2010-08-19 14:25:03	1745	1521605	28	2
29	29.7877106	-95.34022825	2010-08-19 14:25:45	1745	924790	28	2
29	29.755354587	-95.4085725546	2010-07-07 00:27:41	1746	52776	0	2
29	29.7686501833	-95.4096235333	2010-07-07 00:28:13	1746	570097	0	2
29	29.768002	-95.407592	2010-07-07 00:28:27	1746	759902	0	0
29	29.7677653167	-95.4066869333	2010-07-07 00:28:50	1746	1139579	0	5
